loss,time,_step,_runtime,loss_boundary,l2_error,_timestamp,loss_interior,step
3.8660407158326224,74.18825793266296,67,76.84333896636963,1.6925130665024113,1.2558624401510392,1753913950.241829,2.1735276493302114,491
3.474338573810659,81.6422746181488,68,84.29693269729614,1.1012078465032682,1.28085121318289,1753913957.6954226,2.3731307273073905,540
3.117641946045614,89.86019563674927,69,92.51494574546814,1.1203011639030418,1.3940918572960392,1753913965.9134357,1.9973407821425722,594
2.6313666410135967,98.83048558235168,70,101.48544311523438,0.7703463524597243,1.5411958395295022,1753913974.883933,1.8610202885538722,653
2.4667445748161363,108.71049118041992,71,111.36514377593994,0.5486810984381824,1.6668070825815922,1753913984.7636337,1.918063476377954,718
1.8947627939685234,119.46492433547974,72,122.11982226371765,0.4531931175693709,1.6764081682805028,1753913995.5183122,1.4415696763991526,790
1.413160767249277,131.07101774215698,73,133.72572493553162,0.4541778207729503,1.698415627306877,1753914007.124215,0.9589829464763265,869
1.6478951993208302,143.9261655807495,74,146.5810079574585,0.34726798841464934,1.6431680751618742,1753914019.979498,1.3006272109061807,956
1.428020019919383,158.42121005058289,75,161.07592821121216,0.5260030838042313,1.5896560492217493,1753914034.4744182,0.9020169361151519,1052
1.3124194227816242,174.3246989250183,76,176.97953033447266,0.40794842898925765,1.4429132693384499,1753914050.3780203,0.9044709937923665,1157
0.7874620784278517,191.2208287715912,77,193.8754096031189,0.15007942705808058,1.282764636287267,1753914067.2738996,0.6373826513697711,1272
0.5972070097482158,210.01607823371887,78,212.67083883285522,0.11248116478645964,1.0302971659594284,1753914086.0693288,0.4847258449617562,1400
0.7005795995841351,230.41678023338318,79,233.07144021987915,0.18071502930064726,0.7312259687418802,1753914106.4699302,0.5198645702834878,1539
0.5704655347043134,253.01096415519714,80,255.66584372520447,0.10839521130096383,0.4861672838098047,1753914129.0643337,0.4620703234033496,1693
0.4252967962946861,277.93316626548767,81,280.5879735946655,0.07057499180557784,0.3063917763330397,1753914153.9864635,0.35472180448910823,1863
0.36847513580282365,305.2088997364044,82,307.86369276046753,0.06420661524715068,0.21235504803719227,1753914181.2621827,0.30426852055567294,2049
