_runtime,l2_error,loss_interior,_step,_timestamp,loss_boundary,loss,step,time
29.58465552330017,0.7813525313551364,0.48055737620144146,43,1745425100.0223236,0.3045713758902941,0.7851287520917356,50,26.897704601287842
32.022318601608276,0.673403259915683,0.3087706660973317,44,1745425102.4599867,0.2250071140463907,0.5337777801437225,55,29.335503339767456
34.94661808013916,0.9913902604795125,0.49300710853566954,45,1745425105.3842862,0.4672720146703839,0.9602791232060535,61,32.259663105010986
37.869223833084106,0.8436359134417831,0.42931138436873034,46,1745425108.306892,0.413441689119737,0.8427530734884674,67,35.18231391906738
40.792797803878784,0.6801611760815279,0.24895780714319954,47,1745425111.230466,0.2782775345831251,0.5272353417263247,73,38.105841398239136
44.688323736190796,0.5693359433917831,0.1271540584526311,48,1745425115.1259918,0.15943219559650432,0.2865862540491354,81,42.001139879226685
48.58692717552185,0.477899459118606,0.07135448749983966,49,1745425119.0245953,0.07986432736353107,0.15121881486337074,89,45.89995241165161
52.97646236419678,0.5884947578642802,0.11285514693161787,50,1745425123.4141304,0.18432488062817393,0.2971800275597918,98,50.289278984069824
57.366435527801514,0.590002794092208,0.2581811043266935,51,1745425127.8041036,0.16005435367605345,0.418235458002747,107,54.6793794631958
62.72813653945923,0.3909083092509808,0.10158405749267385,52,1745425133.1658046,0.0728153445994641,0.17439940209213795,118,60.04033637046814
68.57341694831848,0.2443133636804707,0.036633774322014014,53,1745425139.011085,0.02459338042438303,0.06122715474639705,130,65.88645482063293
74.90558981895447,0.3710479715771442,0.05106034134201323,54,1745425145.343258,0.0722135419987186,0.12327388334073183,143,72.21922039985657
81.72058272361755,0.36199694027567586,0.08703691642817717,55,1745425152.1582508,0.04833896828227899,0.13537588471045614,157,79.03357028961182
89.0179693698883,0.2110483224634188,0.0267661918443505,56,1745425159.4556375,0.03164468808299952,0.05841087992735002,172,86.3311140537262
97.78631520271301,0.16644441023089,0.01777074481084104,57,1745425168.2239833,0.0166945019498253,0.03446524676066634,190,95.09922480583191
106.52984738349915,0.1459429842985601,0.010350550498383218,58,1745425176.9675155,0.011779456882508489,0.022130007380891707,208,103.84278535842896
116.70150184631348,0.15918361003835482,0.00938145136683698,59,1745425187.13917,0.011859324044362945,0.021240775411199925,229,114.01475477218628
127.84949398040771,0.24580377780128226,0.019744339078270234,60,1745425198.287162,0.027995535526259694,0.04773987460452993,252,125.16272687911987
139.96081042289734,0.14131204980324968,0.014555728997947047,61,1745425210.3984785,0.01284813041947583,0.027403859417422877,277,137.27394843101501
153.532133102417,0.10826804915875439,0.004042391259167043,62,1745425223.9698012,0.0018211344642554484,0.005863525723422492,305,150.84522533416748
168.07599520683289,0.1318094241891309,0.008032290405973119,63,1745425238.5136633,0.008681446310157503,0.01671373671613062,335,165.38932275772095
184.55335927009583,0.09762066689373372,0.0065243216857706135,64,1745425254.9910274,0.004264517111044002,0.010788838796814616,369,181.86661577224731
202.46319007873535,0.10319620279938488,0.009736868662780798,65,1745425272.9008582,0.004382226049373783,0.01411909471215458,406,199.77625703811646
221.8217327594757,0.11974514196613949,0.0022461952235217192,66,1745425292.2594008,0.006872937782234456,0.009119133005756175,446,219.13512063026428
243.59780287742615,0.09286882798890773,0.0016843915203801408,67,1745425314.035471,0.004586654026088443,0.006271045546468583,491,240.91101551055908
267.3061275482178,0.07373273242924122,0.0019899231475185263,68,1745425337.7437956,0.0029079203857436914,0.004897843533262218,540,264.6195514202118
293.4379062652588,0.11996565274289153,0.0019165815238208694,69,1745425363.8755744,0.0056672013034082605,0.00758378282722913,594,290.7507252693176
321.9815797805786,0.05723465463036687,0.001783311323764295,70,1745425392.4192479,0.002274989902624787,0.004058301226389081,653,319.29497838020325
353.67890334129333,0.1223902732871088,0.004614025470934817,71,1745425424.1165714,0.00818449990747995,0.012798525378414766,718,350.9915564060211
388.8705196380615,0.10227205224631329,0.003668768851984713,72,1745425459.3081877,0.003584898324660427,0.00725366717664514,790,386.1827001571655
427.48929595947266,0.04277658437561417,0.0007669315382998788,73,1745425497.926964,0.0007803805307875775,0.0015473120690874564,869,424.8019208908081
470.0194659233093,0.06841193624100159,0.0034917244316616846,74,1745425540.457134,0.0015997467458758955,0.00509147117753758,956,467.3323926925659
516.9089291095734,0.04676594916229318,0.0012264371549995544,75,1745425587.3465972,0.0009282478705278347,0.002154685025527389,1052,514.2215678691864
568.1727952957153,0.03207510357632642,0.0009191401530057182,76,1745425638.6104634,0.000495009528578127,0.0014141496815838453,1157,565.4853925704956
624.3088073730469,0.04620114588025339,0.0015026588335943386,77,1745425694.7464755,0.0010931644780312084,0.002595823311625547,1272,621.6214957237244
686.7929444313049,0.031686812833492686,0.00046530231338982186,78,1745425757.2306125,0.0005959833565507298,0.0010612856699405517,1400,684.105658531189
754.6204881668091,0.026512120718092457,0.0005443015496722522,79,1745425825.0581563,0.0004356638115390719,0.000979965361211324,1539,751.9331250190735
829.7780148983002,0.03333844894663889,0.00069656656454716,80,1745425900.215683,0.0007021808644851636,0.0013987474290323237,1693,827.0907416343689
912.7169764041901,0.03812391588636908,0.0011031669853684945,81,1745425983.1546445,0.0006380851039310007,0.0017412520892994953,1863,910.0295984745026
1003.445793390274,0.029434390081667913,0.0004958328458411968,82,1745426073.8834615,0.0005305438729854704,0.0010263767188266673,2049,1000.7583107948303
1103.4445576667786,0.025362914780866302,0.0003428203122990213,83,1745426173.8822258,0.0002645550600537934,0.0006073753723528147,2254,1100.7572557926178
1213.1885256767273,0.030611320981366374,0.000384300653418458,84,1745426283.6261938,0.00036944624370967126,0.0007537468971281292,2479,1210.5011389255524
1334.19753074646,0.03225847200936763,0.0005042980019677317,85,1745426404.6351988,0.0006123154491856981,0.0011166134511534297,2727,1331.509999513626
1467.3671748638153,0.025863136568412378,0.0003885225725736169,86,1745426537.804843,0.0003417771037962647,0.0007302996763698816,3000,1464.6788787841797
1613.2294735908508,0.024661291257897098,0.0004139025220465341,87,1745426683.6671417,0.00027119117248118304,0.0006850936945277171,3299,1610.5419940948486
1774.2076308727264,0.032530367457750814,0.0004718979970743682,88,1745426844.645299,0.000499311694062459,0.0009712096911368272,3629,1771.5198068618774
1951.2576286792755,0.024248017602029836,0.0002333435336600423,89,1745427021.6952968,0.00022103444268840476,0.000454377976348447,3992,1948.570217847824
2145.955036878586,0.023297919557740392,0.000365439441355917,90,1745427216.392705,0.00030135389326714854,0.0006667933346230655,4391,2143.2677612304688
2360.61350774765,0.022215514191863846,0.00038723664160167376,91,1745427431.0511758,0.0002586734462301924,0.0006459100878318661,4831,2357.9259691238403
2596.152167081833,0.019226339920955203,0.00018905993861296865,92,1745427666.5898352,0.00021593815059593572,0.00040499808920890437,5314,2593.464676141739
2855.0587022304535,0.025840790826999836,0.00028339579939484083,93,1745427925.4963703,0.00025523453303668723,0.0005386303324315281,5845,2852.371327638626
3139.914563179016,0.02205723658009166,0.00020141898783280628,94,1745428210.3522313,0.0001595576918854723,0.00036097667971827856,6429,3137.2271597385406
3453.5488753318787,0.015419479586309367,8.624239519468662e-05,95,1745428523.9865434,0.00010556054899820374,0.00019180294419289035,7072,3450.8614876270294
3798.3303093910217,0.015764782689925632,0.00011072923396227293,96,1745428868.7679775,0.000103829437533342,0.00021455867149561492,7779,3795.64284157753
4177.746391534805,0.014748605752511116,9.123947926704627e-05,97,1745429248.1840596,0.0001328334541754305,0.00022407293344247676,8557,4175.058951377869
4596.044141054153,0.018457310800777206,0.0002129690313107109,98,1745429666.4818091,0.00016225864949241846,0.00037522768080312937,9413,4593.356627225876
5056.112946510315,0.015212433537348087,0.00013066146070737832,99,1745430126.5506146,7.691324378115288e-05,0.0002075747044885312,10354,5053.425112485886
5560.625045537949,0.022022512979326645,0.00027056369978735646,100,1745430631.0627136,0.00021132818890196034,0.0004818918886893168,11389,5557.937839269638
6113.358206272125,0.013686547953108233,0.00012809235516438294,101,1745431183.7958744,9.612272968643657e-05,0.0002242150848508195,12528,6110.670970916748
6722.431954860687,0.010328464410065375,7.603567712435215e-05,102,1745431792.869623,5.0131837635555134e-05,0.00012616751475990728,13781,6719.744385480881
7002.846943855286,0.011175623258007914,7.862638196535259e-05,103,1745432073.284612,6.556358343617899e-05,0.00014418996540153158,14355,7000.159426689148
